1701173583913,-2048,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173583917,-2048,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173583921,-2048,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173583925,-1657,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173583928,-1657,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173583932,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173583936,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173583941,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173583944,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173583948,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173583952,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173583957,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173583960,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173583964,-2035,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173583968,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173583972,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173583975,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173583979,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173583983,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173583987,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173583991,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173583995,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173583999,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584003,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584007,-2048,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584011,-2048,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584015,-2048,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584018,-2048,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584022,-2048,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584026,-2048,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584030,-2048,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584034,-2048,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584038,-2048,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584042,-2048,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584046,-2048,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584050,-1284,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584054,-1284,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584058,-1284,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584061,-1284,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584065,1365,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584069,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584073,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584077,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584081,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584085,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584089,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584093,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584097,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584100,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584104,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584108,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584112,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584116,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584120,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584124,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584128,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584132,-2048,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584136,-2048,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584140,-2048,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584144,-2048,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584147,-2048,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584151,-2048,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584155,-2048,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584159,-2048,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584163,-2048,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584167,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584171,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584175,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584178,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584182,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584186,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584190,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584194,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584198,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584202,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584206,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584210,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584214,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584217,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584222,2047,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584225,1572,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584229,-2048,0,0,620520,103695,26627,64712,91146,130432,148776,52330
1701173584233,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584237,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584241,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584245,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584249,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584253,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584257,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584261,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584265,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584268,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584274,-1266,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584276,-1266,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584280,-1266,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584284,-1266,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584288,-1266,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584292,-1266,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584296,-1266,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584300,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584304,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584307,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584311,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584315,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584319,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584323,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584327,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584331,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584335,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584339,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584343,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584347,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584351,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584354,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584358,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584362,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584366,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584371,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584374,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584378,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584382,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584386,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584390,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584393,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584398,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584401,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584405,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584409,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584413,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584417,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584421,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584425,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584429,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584433,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584436,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584441,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584444,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584448,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584452,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584456,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584460,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584464,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584468,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584471,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584475,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584480,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584483,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584487,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584491,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584495,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584498,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584503,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584507,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584511,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584515,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584519,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584523,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584527,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584530,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584535,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584538,-2013,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584542,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584546,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584550,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584554,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584558,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584562,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584565,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584569,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584573,-716,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584577,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584581,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584585,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584589,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584592,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584597,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584601,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584605,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584608,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584612,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584616,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584620,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584624,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584628,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584631,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584635,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584643,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584652,1433,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584655,1433,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584660,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584663,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584667,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584671,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584675,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584678,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584682,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584687,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584691,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584694,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584698,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584702,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584706,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584710,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584714,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584729,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584733,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584749,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584757,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584761,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584765,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584772,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584776,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584781,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584785,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584789,-18,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584792,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584796,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584800,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584804,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584808,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584812,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584816,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584820,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584824,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584827,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584831,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584835,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584839,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584843,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584847,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584850,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584855,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584858,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584862,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584866,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584869,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584875,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584878,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584882,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584886,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584890,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584894,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584898,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584901,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584906,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584909,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584913,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584917,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584921,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584925,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584929,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584933,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584937,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584941,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584944,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584948,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584952,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584956,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584960,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584963,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584967,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584972,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584975,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584979,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584983,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584987,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584991,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584995,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173584999,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585003,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585006,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585010,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585014,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585018,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585023,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585026,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585030,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585034,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585038,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585042,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585046,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585049,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585053,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585057,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585061,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585065,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585069,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585073,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585077,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585081,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585085,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585089,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585093,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585096,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585101,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585105,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585109,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585112,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585116,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585120,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585124,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585128,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585131,-2048,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585135,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585139,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585143,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585147,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585151,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585155,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585159,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585163,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585166,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585171,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585175,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585178,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585182,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585186,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585190,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
1701173585194,2047,0,0,291975,52759,19721,9472,15566,28320,39104,14553
